#   XYZ data converted from README.txt
#  https://sites.uef.fi/spectral/munsell-colors-glossy-all-spectrofotometer-measured/
#  adapted to Illuminant E for simplicity

"X" "Y" "Z"
"10R5/6" 24.6039031635889 19.5253469233659 10.2708446593239
"10R5/8" 26.4987047990861 19.6058334110909 7.81458929090421
"10R5/10" 28.3926762574043 19.6825478189414 5.64841443751068
"10R5/12" 30.2486772894284 19.7538645171504 3.82417807802548
"10R5/14" 31.8543500557044 19.8121913277997 2.50670128410369
"10R5/16" 33.418277902514 19.8673460819039 1.35152452774649
"10R6/2" 31.4517372035786 29.4099142232126 25.1668325420966
"10R6/4" 33.7185816968435 29.5230689031416 20.9239794871133
"10R6/6" 35.9011238744335 29.6257860486878 17.3206946854445
"10R6/8" 38.222321873994 29.7285652205473 13.9883836666958
"10R6/10" 40.6786784939374 29.8334946154481 10.7585903150246
"10R6/12" 43.066198239835 29.9305189670677 8.00326206421866
"10R6/14" 45.4352329824552 30.022531200225 5.59880511041811
"10R7/2" 44.4746101910592 42.1136839424571 37.0142355622381
"10R7/4" 47.3017881001829 42.2587484020395 31.4179290491977
"10R7/6" 50.1879003060436 42.3976893506955 26.4124269339199
"10R7/8" 53.2223090446259 42.5362359491111 21.7323689342458
"10R7/10" 55.9892829705137 42.6577027082295 17.8413632653916
"10R8/2" 60.1947506619998 57.7562053340441 52.1783672264979
"10R8/4" 64.1952701219418 57.9629221464322 44.1475290755042
"10R8/6" 67.7377740887249 58.1393912702999 37.5450975753118
"10R9/2" 79.7843523393463 76.8621001149829 69.9606473518744
"10YR2/2" 3.32149026734477 3.07244078473929 1.71059109230229
"10YR3/2" 6.83392625570765 6.43456455464442 3.91623258823206
"10YR3/4" 7.22131791717754 6.46645745921577 2.22012248831904
"10YR3/6" 7.57369103207247 6.49109226160415 1.01570409952419
"10YR4/2" 12.3393411565026 11.7702048441422 7.59932104637552
"10YR4/4" 12.9602416765063 11.8237572849622 4.69249116505168
"10YR4/6" 13.4634611461888 11.8615470894229 2.77068493342279
"10YR4/8" 13.8663448409229 11.8893947090437 1.4182480019652
"10YR5/2" 20.0697257992496 19.3648408491398 13.6663710041478
"10YR5/4" 20.8724545672139 19.4428999524541 9.22583842321811
"10YR5/6" 21.658259319798 19.5081498944216 5.7423029716229
"10YR5/8" 22.29076129337 19.5547701226735 3.39468253855065
"10YR5/10" 22.7508621445666 19.5871018040147 1.80924798602592
"10YR6/2" 30.2751868045718 29.4261095927869 21.5742602013501
"10YR6/4" 31.2004088685547 29.5263942174815 15.6584371961509
"10YR6/6" 32.2247306106815 29.616860268226 10.6990782100505
"10YR6/8" 33.0875853039341 29.6874799963687 6.95348862972807
"10YR6/10" 33.8401774799661 29.7420930548034 4.22655080318636
"10YR6/12" 34.4218681645251 29.7815534366453 2.33161301239848
"10YR7/2" 43.1000879097483 42.1436470854836 31.9631234468673
"10YR7/4" 44.2489373165342 42.276478833166 23.9748843994849
"10YR7/6" 45.3803706677349 42.3897579212771 17.464204210069
"10YR7/8" 46.4819345071554 42.4842479614395 12.347256832959
"10YR7/10" 47.5234458854636 42.5637193917813 8.2724070944749
"10YR7/12" 48.4021428471353 42.6284332873095 5.01508151766397
"10YR7/14" 49.0964891307851 42.6752287737076 2.77690806429904
"10YR8/2" 58.8274825281081 57.81497053964 44.9141390138051
"10YR8/4" 60.135705875143 57.9778294424559 34.9205847488006
"10YR8/6" 61.5365386383355 58.1226244376139 26.5082779939384
"10YR8/8" 62.91367277345 58.2506175810275 19.3482880263868
"10YR8/10" 64.1663172202647 58.3533823137622 13.8918605345229
"10YR8/12" 65.3129183541176 58.4417896603317 9.33492117436436
"10YR8/14" 66.2728017322797 58.5116198882277 5.84337050476586
"10YR9/2" 78.0297797089709 76.9430152297901 60.213045898069
"10YR9/4" 79.6301414528918 77.1538676960176 47.0887128412199
"10Y2/2" 2.92141853038834 3.06169107046727 1.74627328516047
"10Y3/2" 6.13772328122167 6.41734593650922 3.86324624442691
"10Y3/4" 5.96496181821159 6.43768177896752 1.94687447394123
"10Y4/2" 11.2742757420592 11.7450242629206 7.42848475948944
"10Y4/4" 10.9709434350683 11.7792840410432 4.17554877785861
"10Y4/6" 10.7838916773324 11.8008482873186 2.13575079237085
"10Y5/2" 18.6670390616912 19.3357074141525 13.1297564142329
"10Y5/4" 18.1954564531964 19.3872317121671 8.20695611882161
"10Y5/6" 17.8634490238454 19.4243731170257 4.67412429659881
"10Y5/8" 17.6696504684068 19.4481078359233 2.45304391742913
"10Y6/2" 28.4473050390196 29.391916240427 20.5833130317351
"10Y6/4" 27.8261590881771 29.4593157984779 14.1352596728777
"10Y6/6" 27.3400465359686 29.5141020798219 8.93128003422896
"10Y6/8" 26.9871743233381 29.5534520106951 5.18614368902114
"10Y6/10" 26.7643980435718 29.5779487442396 2.84849585754418
"10Y7/2" 40.8489717199511 42.1041176492767 30.5431017594954
"10Y7/4" 40.0254077693227 42.1947101090409 21.8987289087316
"10Y7/6" 39.4313361107002 42.2656987321808 15.2269459510706
"10Y7/8" 38.9338547930518 42.3224329484229 9.84970235101167
"10Y7/10" 38.5508305423757 42.365983728296 5.71970444998665
"10Y7/12" 38.3288131300075 42.3919826714548 3.26738543257054
"10Y8/2" 56.139459850427 57.7772506618193 42.4852085562238
"10Y8/4" 55.1528369610894 57.8879161221564 31.9640892886052
"10Y8/6" 54.2968983762345 57.9810081625945 23.0620100228368
"10Y8/8" 53.6575559709688 58.0551641399342 16.0552263035824
"10Y8/10" 53.1463769944604 58.1129898753231 10.5663217984377
"10Y8/12" 52.7230234494016 58.1557494261263 6.41730689707198
"10Y8.5/2" 65.0009013231363 66.865509883312 49.4731828458744
"10Y8.5/4" 63.8545895829333 66.9892930448091 37.6199408766633
"10Y8.5/6" 62.9240700208037 67.0947440576488 27.6136888044395
"10Y8.5/8" 62.1590908539077 67.1793877999634 19.5459067287226
"10Y8.5/10" 61.5858146040379 67.243975386589 13.4105379518474
"10Y8.5/12" 61.0865819537711 67.2950512341901 8.46742785849783
"10Y9/2" 74.7921254617667 76.8981152658042 57.2462658186838
"10Y9/4" 73.4783306201627 77.0382779319674 43.7931322505228
"10Y9/6" 72.4414288540139 77.1544455298562 32.7464800946812
"10PB7/1" 42.3261772445295 41.9615938956513 44.5038467217317
"5B3/1" 6.07437650261256 6.37151021916543 7.28217867353801
"5B4/1" 11.2240233030123 11.6730713575998 12.8933566648585
"5B5/1" 18.6219845630764 19.2351592019031 20.8165197975791
"5B6/1" 28.4270836912893 29.2545073939334 31.1702583193749
"5B7/1" 40.8926228152333 41.9276044082601 44.2814055430033
"5B8/1" 56.3174159582498 57.5534130165549 60.1506866624959
"5B9/1" 75.0613851993273 76.6137486601674 79.7746301434348
"5BG2/1" 2.83591976924591 3.04075555567962 3.19537292742757
"5BG3/1" 5.97903016173294 6.37742443974061 6.63514126269456
"5BG4/1" 11.0269693799408 11.6794519513373 12.0079651031904
"5BG5/1" 18.2854368967273 19.2412717081914 19.6744246343715
"5BG6/1" 27.9192307841652 29.2603137307052 29.7111353102314
"5BG7/1" 40.1389127628396 41.9331219861293 42.3556327777699
"5BG8/1" 55.2698321421794 57.5552975312419 57.9214120663695
"5BG9/1" 73.6770118636425 76.6154186455557 76.8921105979725
"5PB2/1" 3.05550986413745 3.03863899256853 3.79580742433043
"5PB3/1" 6.38909261739785 6.37456377652023 7.67195242861412
"5PB4/1" 11.6975232354872 11.679403278579 13.3453858654826
"5PB5/1" 19.2486585765274 19.2455637367464 21.2582202062942
"5PB6/1" 29.2235268364022 29.2691780090008 31.6196729947349
"5PB7/1" 41.8785485173394 41.9479192473171 44.671157008705
"5PB8/1" 57.4453463885467 57.577007429637 60.5692282342411
"5PB9/1" 76.4763372926856 76.6482711641056 79.9188500054348
"10B2/1" 2.95646732643616 3.03718578780996 3.71121338896237
"10B3/1" 6.20888882043998 6.37153099113886 7.54810209093377
"10B4/1" 11.4341469340277 11.674956975678 13.1654358084416
"10B5/1" 18.9060975345422 19.2381628001287 21.1492911579975
"10B6/1" 28.7986957147708 29.2595775889405 31.5172254422931
"10B7/1" 41.3817077970173 41.9364824716165 44.5675136914558
"10B8/1" 56.8643480338618 57.5632047618322 60.481182279379
"10B9/1" 75.7488632756136 76.6292009758782 79.9468689982032
"10BG2/1" 2.85456641821548 3.03877616838849 3.38554430267884
"10BG3/1" 6.0080944874064 6.37374618789723 6.97742195686242
"10BG4/1" 11.0945860897314 11.6747372363695 12.5070819458433
"10BG5/1" 18.4020069691338 19.2354846248482 20.3538409078713
"10BG6/1" 28.1032479647641 29.2537195018694 30.5871207341548
"10BG7/1" 40.4380621711924 41.925713022435 43.5236146671411
"10BG8/1" 55.6767145586814 57.5468518437558 59.383842767606
"10BG9/1" 74.2151976633449 76.605562202232 78.7247964818853
"10PB2/1" 3.18385327600955 3.04193260660652 3.7963408533393
"10PB3/1" 6.61296162378963 6.38039565044058 7.66616721555022
"10PB4/1" 11.9754528278947 11.6864363709979 13.3542191797292
"10PB5/1" 19.5661996020714 19.2548820996264 21.1690940154535
"10PB6/1" 29.636427329791 29.281160948256 31.5141284708669
"5B2/1" 2.88656903233585 3.03758191776816 3.54155693566933
"10PB8/1" 57.9945333460263 57.59568231176 60.217189140605
"10PB9/1" 77.1022368120629 76.6702483118931 79.4639872555002
"5GY2/1" 2.91680033874641 3.05139364370683 2.53348843968961
"5GY3/1" 6.12330273411095 6.39860727854778 5.28380816696912
"5GY4/1" 11.2686360986362 11.7140458489427 9.81313035759259
"5GY5/1" 18.6467529861491 19.2916463784652 16.497078350366
"5GY6/1" 28.4121650960985 29.3315898755849 25.1790484794047
"5GY7/1" 40.8776371468711 42.0288494587918 36.4213357147225
"5GY8/1" 56.2155787124007 57.6796310035456 50.1864785877752
"5GY9/1" 74.911580426606 76.7753976325199 66.9747971453862
"10GY2/1" 2.8694368432287 3.04755911213765 2.73584939997416
"10GY3/1" 6.02198369258838 6.39056802112012 5.70404996523988
"10GY4/1" 11.0969686324297 11.7010275836041 10.478532162391
"10GY5/1" 18.3685020081011 19.2723502582537 17.4360251118297
"10GY6/1" 27.9620171492344 29.3020928879082 26.5650437959168
"10GY7/1" 40.2524900873761 41.9881017266434 38.3294069757974
"10GY8/1" 55.3419529722173 57.6247750121875 52.6914825947011
"10GY9/1" 73.7489184517234 76.7039253586631 70.1900393188151
"5G2/1" 2.84368637958555 3.04498831580385 2.88345931334597
"5G3/1" 5.98020878001623 6.38507941632472 6.04545156935385
"5G4/1" 11.0172151199157 11.6910351102535 11.092726574403
"5G5/1" 18.2541190086936 19.2576708479676 18.3438318014014
"5G6/1" 27.8311515699989 29.2811759061255 27.9224805867065
"5G7/1" 40.0432452126163 41.9597401873948 40.1067162119223
"5G8/1" 55.0677123723326 57.5868919407878 55.0759153611779
"5G9/1" 73.4320417947407 76.6560404695631 73.2632116433624
"10G2/1" 2.83592472562827 3.04319972548816 3.00635134861125
"10G3/1" 5.96892976778372 6.38161135978605 6.29123744003102
"10G4/1" 11.0020082916278 11.6854608772763 11.4935915794547
"10G5/1" 18.2495853183155 19.2497433145249 18.9479281068183
"10G6/1" 27.8686902689039 29.2708562327382 28.7952616172974
"10G7/1" 40.0485837905225 41.9452937600746 41.2346168534465
"10G8/1" 55.1034575343494 57.5686734065471 56.5560250248436
"10G9/1" 73.4534186288262 76.6316585308553 75.1914203600331
"5P2/1" 3.26765187489029 3.04580642717049 3.66340662758702
"5P3/1" 6.76250691362921 6.38692896989589 7.45831085549232
"5P4/1" 12.1750961143347 11.6950625057518 13.0841443439545
"5P5/1" 19.7890434065485 19.265511058684 20.7902645146948
"5P6/1" 29.9290518531021 29.2922779161141 31.236342525258
"5P7/1" 42.649800822911 41.9752656312746 44.0901293677209
"5P8/1" 58.2310882027828 57.6081311420618 59.7248810320834
"5P9/1" 77.3689343765955 76.6819226443489 79.0915290679916
"10P2/1" 3.32809339955186 3.0495663115229 3.4928295964236
"10P3/1" 6.86708521387507 6.39442826818098 7.08631165239296
"10P4/1" 12.3179461576172 11.7057359376737 12.5427767031241
"10P5/1" 19.9530792438966 19.2778247114803 20.1641788006627
"10P6/1" 30.1860500176666 29.3100369062041 30.3740075317539
"10P7/1" 42.9245731625749 41.9952775359378 43.0889054073615
"10P8/1" 58.5336377028411 57.6300868204191 58.6285717934547
"10P9/1" 77.7301690405431 76.7075684918009 77.8265413528901
"5RP2/1" 3.37710170582078 3.05403662170016 3.24456903349476
"5RP3/1" 6.92548789048323 6.40246886854661 6.58061015439314
"5RP4/1" 12.4112792238296 11.7164816926127 11.8973319049162
"5RP5/1" 20.0647039865781 19.2903835706085 19.4148891047547
"5RP6/1" 30.2984856186102 29.3249013386117 29.4480181238331
"5RP7/1" 43.0852860305597 42.0120925647538 42.1080754675721
"5RP8/1" 58.6827470238014 57.645631937809 57.7228783084354
"5RP9/1" 77.9148141919054 76.7258229991131 76.7819811607645
"10RP2/1" 3.38502605957496 3.05674137771902 3.05114458047292
"10RP3/1" 6.95942100662389 6.40836625672446 6.19199689953656
"10RP4/1" 12.4375125984851 11.7237363735514 11.3884320701081
"10RP5/1" 20.1077978427584 19.2987358941409 18.8546314936259
"10RP6/1" 30.3314581838245 29.3349090298792 28.7396047039442
"10RP7/1" 43.1670277347976 42.0247587492162 41.2910512466972
"10RP8/1" 58.759826154814 57.6574900616946 56.9590759402371
"10RP9/1" 77.9844100676163 76.7390262665684 75.8992623945405
"5R2/1" 3.38500637181142 3.0594378443332 2.84256142003208
"5R3/1" 6.9550248823135 6.4124668663744 5.86611345232536
"5R4/1" 12.4363412726398 11.7295737856055 10.9346385539853
"5R5/1" 20.1124276118058 19.3050112133377 18.3785080839177
"5R6/1" 30.3571976447938 29.3431983094171 28.1497069524338
"5R7/1" 43.2386363939969 42.0362684819418 40.5433132022467
"5R8/1" 58.8037562075695 57.6686008824299 56.1871399975712
"5R9/1" 78.0428296461691 76.7534492665193 74.89998144296
"10R2/1" 3.35843478906439 3.06113444931175 2.65849854828303
"10R3/1" 6.91385088527426 6.41515765932386 5.57611778539438
"10R4/1" 12.405184442486 11.7341013187947 10.5225129118778
"10R5/1" 20.0971494071715 19.3129459695264 17.7344495357559
"10R6/1" 30.3770814093733 29.3556633253364 27.2252125472789
"10R7/1" 43.2153663751334 42.0488266958977 39.5257828498808
"10R8/1" 58.8184647240309 57.683568142663 55.0588297011101
"10R9/1" 78.1079406357232 76.7721697977017 73.5816390463453
"5YR2/1" 3.29212815991959 3.06178240815859 2.4765091352177
"5YR3/1" 6.79780021895408 6.41614499855618 5.2689454727162
"5YR4/1" 12.2729784314666 11.7381318947273 9.94784632121086
"5YR5/1" 19.971685088924 19.3199335057011 16.94450090511
"5YR6/1" 30.199001211638 29.3652261363662 26.1314457669717
"5YR7/1" 43.0534794138085 42.063985860106 38.0314021492323
"5YR8/1" 58.7684922043614 57.709970467047 52.9174912869328
"5YR9/1" 78.012320499681 76.8058420620478 70.7872574380081
"10YR2/1" 3.19082133952218 3.06112757811242 2.32566560965964
"10YR3/1" 6.62520137986768 6.41455881278198 5.04834091836775
"10YR4/1" 12.0326409931295 11.7378680421761 9.49024839271287
"10YR5/1" 19.6814773585127 19.32070253345 16.307833873044
"10YR6/1" 29.8043311930988 29.3670079449244 25.2086867622239
"10YR7/1" 42.5534126562148 42.0681610990519 36.713913586138
"10YR8/1" 58.2300327522919 57.7217360554467 50.9366083717555
"10YR9/1" 77.3587830373487 76.8245505795448 68.0405329934566
"5Y2/1" 3.07155249314871 3.05869560575059 2.27654133802278
"5Y3/1" 6.41466511999807 6.41027387691831 4.96100369535322
"5Y4/1" 11.7195094597982 11.7324011865499 9.29027003257467
"5Y5/1" 19.2469812347595 19.3145527904961 15.9192892746123
"5Y6/1" 29.2361961133179 29.360073890931 24.6150076713699
"5Y7/1" 41.8807996703278 42.0613198904134 35.9052590211609
"5Y8/1" 57.4293508146607 57.7166818073798 49.7350359724868
"5Y9/1" 76.3934004861711 76.8178819992014 66.6362415676795
"10Y2/1" 2.98111492582123 3.0552367784129 2.36417593535828
"10Y3/1" 6.25253049022798 6.40529238129403 5.02380363174795
"10Y4/1" 11.469293797107 11.724562114846 9.39889083817155
"10Y5/1" 18.9489152177966 19.3058110915272 16.0025500416412
"10Y6/1" 28.842194584061 29.3498376079678 24.6230541871238
"10Y7/1" 41.3763551812248 42.0486871165144 35.8789908399021
"10Y8/1" 56.8200996855141 57.7043649471123 49.4758864615593
"10Y9/1" 75.6718522539617 76.8044850336209 66.2372807663084
"N0.5/" 0.5673028559375 0.5673028559375 0.5673028559375
"N0.75/" 0.859031304462891 0.859031304462891 0.859031304462891
"N1/" 1.17992539 1.17992539 1.17992539
"N1.25/" 1.54575643920898 1.54575643920898 1.54575643920898
"N1.5/" 1.9707594928125 1.9707594928125 1.9707594928125
"N1.75/" 2.46772932786133 2.46772932786133 2.46772932786133
"N2/" 3.04811648 3.04811648 3.04811648
"N2.25/" 3.72212326573242 3.72212326573242 3.72212326573242
"N2.5/" 4.4987998046875 4.4987998046875 4.4987998046875
"N2.75/" 5.38614004188477 5.38614004188477 5.38614004188477
"N3/" 6.39117777 6.39117777 6.39117777
"N3.25/" 7.52008265163086 7.52008265163086 7.52008265163086
"N3.5/" 8.7782562415625 8.7782562415625 8.7782562415625
"N3.75/" 10.1704280090332 10.1704280090332 10.1704280090332
"N4/" 11.70075136 11.70075136 11.70075136
"N4.25/" 13.3728996594043 13.3728996594043 13.3728996594043
"N4.5/" 15.1901622534375 15.1901622534375 15.1901622534375
"N4.75/" 17.1555404918066 17.1555404918066 17.1555404918066
"N5/" 19.27184375 19.27184375 19.27184375
"N5.25/" 21.5417854515527 21.5417854515527 21.5417854515527
"N5.5/" 23.9680790903125 23.9680790903125 23.9680790903125
"N5.75/" 26.5535342527051 26.5535342527051 26.5535342527051
"N6/" 29.30115264 29.30115264 29.30115264
"N6.25/" 32.2142240905762 32.2142240905762 32.2142240905762
"N6.5/" 35.2964226021875 35.2964226021875 35.2964226021875
"N6.75/" 38.5519023542285 38.5519023542285 38.5519023542285
"N7/" 41.98539373 41.98539373 41.98539373
"N7.25/" 45.6022993389746 45.6022993389746 45.6022993389746
"N7.5/" 49.4087900390625 49.4087900390625 49.4087900390625
"N7.75/" 53.411900958877 53.411900958877 53.4119009588769
"N8/" 57.61962752 57.61962752 57.61962752
"N8.25/" 62.0410214592481 62.041021459248 62.0410214592481
"N8.5/" 66.6862868509375 66.6862868509375 66.6862868509375
"N8.75/" 71.5668761291504 71.5668761291504 71.5668761291504
"N9/" 76.69558611 76.69558611 76.69558611
"N9.25/" 82.0866540138965 82.0866540138965 82.0866540138965
"N9.5/" 87.7558534878125 87.7558534878125 87.7558534878125
"1.25R4/12" 21.3258132930712 11.9966145363422 7.9619416200898
"1.25R4/14" 23.2413319162356 12.0507065264781 7.58823337114208
"1.25R5/12" 32.1286897908818 19.6803967693271 13.2452880066231
"1.25R5/14" 34.263634104133 19.7428505678986 12.6612928308609
"1.25R6/12" 44.9980860006265 29.8153085818094 20.755910433895
"1.25YR4/12" 19.085473905287 12.027360830447 1.12824767673191
"1.25YR5/12" 29.3610936492819 19.7406106460913 3.0839245772742
"1.25YR6/12" 42.2301974397421 29.9251547717431 6.755415645757
"1.25YR6/14" 44.203159569104 30.0059658636417 4.42950793529017
"3.75R4/12" 21.1441081080498 12.0206485073678 5.74176951935573
"3.75R4/14" 23.1058520148947 12.0799231386949 5.05917409834028
"3.75R5/12" 32.0076307419387 19.715697917634 10.2743338051741
"3.75R5/14" 34.1412300615335 19.7828555703206 9.32386877401095
"3.75R6/12" 44.9598445954814 29.8615553416538 17.1031405825772
"3.75YR5/12" 27.4732174109983 19.7046499316229 2.11034243980853
"3.75YR6/12" 40.0842329137436 29.8943008758045 4.87356487204894
"3.75YR6/14" 41.3860135187476 29.9535699763104 2.87880420273579
"3.75YR7/12" 55.5752269155963 42.7593550566439 9.15608688027944
"6.25R3/12" 13.3582235686981 6.63116433323721 1.68735425238642
"6.25R4/12" 20.8505071499762 12.0369141707518 3.89984810024655
"6.25R4/14" 22.6692162521939 12.0946341052068 3.05301233094135
"6.25R5/12" 31.6652396931673 19.7415585732837 7.59330024221151
"6.25R5/14" 33.7941836278917 19.8127752304798 6.31965385404341
"6.25R6/12" 44.5905380491236 29.8986171626198 13.5022799961468
"6.25YR6/12" 37.7711299218639 29.8519928965158 3.54515016204905
"6.25YR7/12" 52.6859464448972 42.7120726289026 7.06644228341586
"6.25YR7/14" 53.9355045801809 42.7801830528906 4.28403139455867
"6.25YR7/16" 54.8748831906212 42.8293677142027 2.34842161566309
"8.75R4/12" 20.3182661239575 12.042670294848 2.39610329229784
"8.75R4/14" 21.8580412426391 12.0939008801624 1.49638362832363
"8.75R5/12" 30.8869727470886 19.754862606771 5.01648418307986
"8.75R5/14" 32.7600391895787 19.8207221109928 3.64824692853305
"8.75R5/16" 34.7248962776904 19.8872587240141 2.41020356224166
"8.75R6/12" 43.720924500039 29.9252094955867 9.71607227444664
"8.75R6/14" 46.3249623235192 30.0227856799553 7.3486956035001
"8.75YR6/12" 35.5400736253848 29.8061444177806 2.65373840491071
"8.75YR7/12" 49.831828721273 42.6576626340451 5.59797657375682
"8.75YR7/14" 50.6598114767939 42.7101009562174 3.1891756740991
"1.25Y6/12" 33.3358259979215 29.756941030382 2.07511381909059
"1.25Y7/12" 47.0321870404534 42.5994214623898 4.53415978892769
"1.25Y7/14" 47.5679165434465 42.6402629247973 2.44099796199271
"1.25Y8/12" 63.6476644793569 58.4084240535251 8.60340502402572
"1.25Y8/14" 64.4341591925714 58.4717113628232 5.27303131025713
"1.25Y8/16" 64.988024466293 58.5154492322787 2.99193215446128
"1.25GY8/12" 51.0976044592305 58.1113665336688 6.61709177825608
"1.25G5/12" 9.93111732513318 19.2048529475142 5.87523701052701
"1.25G6/12" 16.8856022663485 29.2263851695657 10.3905112808009
"3.75Y7/12" 44.1730864406611 42.5354273387131 3.79701764598221
"3.75Y8/12" 59.905893473491 58.3289853482054 7.30521022008716
"3.75Y8/14" 60.3346709877065 58.378641985394 4.31756963096634
"3.75Y8.5/12" 68.9474202074223 67.4828727249374 9.57569000102744
"6.25Y7/12" 41.5140841993384 42.4721513611909 3.4023074687407
"6.25Y8/12" 56.5043564905703 58.2513572272167 6.54367262883301
"6.25Y8.5/12" 65.1683580857909 67.3976197906061 8.65299825966766
"8.75Y7/12" 39.380856935792 42.4191483293705 3.25879790170781
"8.75Y8/12" 53.9992934590469 58.189301397022 6.36076441089095
"8.75Y8.5/12" 62.4907698129386 67.331870760197 8.41258779593038
"8.75GY6/12" 18.3891634446537 29.3262012117365 5.66117996683705
"3.75PB4/12" 10.9954981446793 11.3287725807123 39.0668206793309
"3.75PB5/12" 17.9973280203384 18.7827780930107 54.5611814368323
"6.25PB3/12" 7.50905320469645 6.14410633793508 27.7229448476397
"6.25PB4/12" 12.7696348141526 11.3759888286662 38.9436876323289
"6.25PB4/14" 13.1428899496263 11.3018905267895 45.4167930055981
"6.25PB5/12" 20.3579791905287 18.8479551655045 54.2154746155439
"8.75PB4/12" 14.8578682292786 11.4501338743181 37.362591809239
"1.25RP4/12" 19.8467683434096 11.7907076676993 20.9450689876857
"3.75RP4/12" 20.5376718896875 11.8620924945061 16.7983153330763
"3.75RP5/12" 31.0640023588939 19.4991337155133 25.1465799920122
"3.75RP6/12" 43.8305866983111 29.5898594785328 35.8700583356629
"6.25RP4/12" 20.9597540959315 11.920318445653 13.1346100873307
"6.25RP5/12" 31.7125643083646 19.5799265529434 20.1880006347784
"6.25RP5/14" 33.8931826463928 19.6313170825773 20.5504762206167
"6.25RP6/12" 44.4674809267382 29.6856381588381 29.729272126792
"8.75RP4/12" 21.224898906634 11.9637114452555 10.3059504488773
"8.75RP4/14" 23.0458002878539 12.0107751893205 10.2876217792522
"8.75RP5/12" 32.028168685792 19.6356942800588 16.5026413140321
"8.75RP5/14" 34.1590381754834 19.6925433076415 16.3440132540192
"8.75RP6/12" 44.8142930633853 29.7548995548888 25.0623848084306
